1,1.89920870513521,3.92918040589954,9.49420295488084,27.971211442096,102.517534988211,471.605116339019,2736.63011809069,20100.8781151308,187369.340418729,2220883.59167947
2,1.35362516055173,2.20137587209055,3.67229154764899,6.5162521428675,12.6309473880742,27.1900171458646,65.5529464386379,177.687606609369,542.510434634548,1867.76719321479
3,1.22330886485715,1.86744056102576,2.81875295739292,4.3275335403348,6.91087208084672,11.6754213034787,21.1074706994559,41.1112288512461,86.5685590059433,197.405280829185
4,1.16561033475823,1.73014715119845,2.49943039066485,3.60039531241012,5.27058779965428,7.95918485438479,12.5407812064564,20.7827547787782,36.4080269411098,67.6146760263339
5,1.13316772883397,1.65584780870952,2.33484517322547,3.24784846976116,4.53277524945066,6.43166894128691,9.37611662422868,14.1559450196976,22.2615650232873,36.6012973431204
6,1.1124039185178,1.60939507520923,2.23497449414939,3.04180246094792,4.12094466479037,5.62468878527904,7.80884565170871,11.110936235815,16.2970087481594,24.7441071047966
7,1.09798384736156,1.57764030403233,2.16806933140316,2.90723168756476,3.86022790798052,5.13250456698898,6.89376504821147,9.42028084799378,13.1700649675787,18.9187429043689
8,1.08738922948066,1.55457378562308,2.12017301615185,2.81264584487951,3.68105937831193,4.8032619017134,6.30063010498097,8.36346619270618,11.294344058358,15.5828322361084
9,1.07927771180955,1.53706457301488,2.08421425914524,2.74261213317001,3.55063960759111,4.56844018528766,5.88757544342888,7.64742432098829,10.0623729645423,13.4670018925644
10,1.07286870830389,1.52332294632436,2.05623496447948,2.6887071565637,3.45158513846657,4.39291863262451,5.58455223708493,7.13329487823211,9.19906927463093,12.0242258953897
11,1.06767754659041,1.51225237796717,2.0338495871939,2.64595366000339,3.37385989576652,4.25695001426953,5.35332031708448,6.74769886053705,8.56414772514719,10.9861282061842
12,1.06338746284784,1.50314383445795,2.01553583639972,2.61122587246642,3.31127850114723,4.14862262514705,5.17136042214591,6.44855158378748,8.07943742992178,10.207765884081
13,1.05978272209516,1.49551863126029,2.00027708228389,2.58246366401078,3.25982724850522,4.06034361122648,5.02460203696397,6.21012946614996,7.69828779441845,9.60485136936426
14,1.05671133325468,1.48904197789355,1.98736873326653,2.55825494960618,3.21679081176252,3.98705308675006,4.90382564970186,6.01588827326404,7.39129672147139,9.12541043426579
15,1.05406313507822,1.48347272064964,1.97630716928225,2.53759988769037,3.18026796346926,3.92525357982523,4.80275027032692,5.85473557771796,7.13909076332059,8.73583288584696
16,1.05175633776354,1.4786327631808,1.96672292175206,2.51977090774538,3.1488885153056,3.87245249255313,4.71695545805816,5.71897238217876,6.928424957102,8.41351196738396
17,1.04972894491503,1.47438773063501,1.958338830743,2.50422606830106,3.12164043690446,3.8268266632977,4.64324339481561,5.60309655277391,6.74995850570925,8.14273109796411
18,1.04793310939272,1.47063433465845,1.95094293284454,2.49055348128429,3.09776025478889,3.78701249879112,4.57924551705286,5.50307646733979,6.59692704123251,7.91225207875464
19,1.04633131577871,1.46729187895745,1.94437036851433,2.47843455315346,3.07666130604995,3.75197018762478,4.52317125899176,5.41589349283324,6.46431867313289,7.71384193749699
20,1.04489373524449,1.46429640489988,1.93849099412847,2.46761901406019,3.05788544649473,3.72089325086827,4.47364260144139,5.33924444256127,6.34834524613582,7.5413408835004
21,1.04359635329924,1.4615965673276,1.93320070608404,2.45790755237067,3.0410697427087,3.69314673798654,4.42958218288627,5.27134260532545,6.24609298890273,7.3900542955346
22,1.04241961924055,1.45915067218386,1.92841524159675,2.44913948487254,3.02592299782677,3.66822403589424,4.39013583604256,5.21078138726828,6.15528569279584,7.25634529849564
23,1.04134745526527,1.45692451133959,1.92406566916676,2.44118383885845,3.01220888688839,3.64571607614706,4.35461782873818,5.15643880868835,6.07412048515037,7.1373551940596
24,1.04036651826579,1.45488975513549,1.92009505498479,2.43393279393981,2.99973363038251,3.62528898510295,4.32247142684781,5.10740930376788,6.00115161411413,7.03080752463663
25,1.03946564221214,1.45302274197518,1.91645596256126,2.42729678637442,2.98833684393944,3.60666759881234,4.29324001247014,5.06295416115618,5.93520670113045,6.9348681256736
26,1.03863541160771,1.45130355509831,1.91310855241016,2.42120080445016,2.97788464965916,3.58962312526573,4.26654560972324,5.02246493900169,5.87532539332042,6.84804344705716
27,1.03786783143362,1.44971531008135,1.91001912029944,2.41558155022903,2.96826442333716,3.57396378749588,4.24207269729378,4.98543606929807,5.82071375201775,6.76910552819152
28,1.03715606904575,1.44824359901759,1.90715896039453,2.41038524027249,2.95938074201579,3.55952764102097,4.21955585225659,4.95144407465989,5.77070987929626,6.69703585605523
29,1.03649425036838,1.44687605260844,1.90450347208192,2.40556588367236,2.95115222386835,3.54617699891139,4.19877020947132,4.92013161262423,5.7247576913731,6.63098281058545
30,1.03587729751129,1.4456019919847,1.90203145165463,2.40108392081017,2.94350903947834,3.53379406031225,4.17952401683455,4.89119509144623,5.68238667968913,6.57022902695723
31,1.03530079831089,1.44441214951901,1.89972452572156,2.39690513769709,2.93639093391334,3.5222774502234,4.16165276916916,4.86437496059836,5.64319612864498,6.51416609105035
32,1.03476090070613,1.44329844319281,1.89756669433347,2.39299979295742,2.92974564141647,3.51153945661425,4.14501454420928,4.83944802705547,5.60684268930217,6.46227472325656
33,1.03425422660392,1.44225379290547,1.89554395981932,2.38934191042031,2.92352760476537,3.50150380642315,4.12948626324583,4.81622132196804,5.57303050757884,6.41410911589931
34,1.03377780116388,1.44127196990445,1.89364402314651,2.38590870180571,2.91769693315298,3.49210386180453,4.11496066973381,4.79452716543241,5.54150331641147,6.36928444676583
35,1.03332899437589,1.44034747257307,1.89185603389828,2.38268009243274,2.91221854835278,3.48328114689805,4.1013438702612,4.77421916549824,5.51203805197526,6.32746684472386
36,1.03290547250768,1.43947542334627,1.89017038314025,2.37963832912882,2.90706148066429,3.47498413662051,4.08855331961089,4.7551689518157,5.48443966289184,6.28836526546273
37,1.03250515753049,1.43865148267767,1.88857853083301,2.37676765419069,2.9021982848727,3.46716725472494,4.07651615920771,4.73726349152886,5.45853686087174,6.25172486767452
38,1.03212619303431,1.43787177685595,1.88707286125173,2.37405403277445,2.89760455302746,3.45979004016139,4.06516783879059,4.720402870048,5.43417861994468,6.21732157712212
39,1.03176691545327,1.43713283713786,1.88564656125103,2.37148492377419,2.89325850582756,3.45281644968223,4.05445096661156,4.70449844556995,5.41123127519105,6.18495759808031
